id,style
133_800px-War_Memorial_Opera_House_%28San_Francisco%29.JPG,beaux_arts
956_800px-Vinton_School_Omaha_from_S_1.JPG,tudor_revival
2179_Dahschur-snofru-red.jpg,ancient_egyptian
132_800px-SFOperaHouse.jpg,beaux_arts
1006_450px-Bank_of_China_Tower_IMG_5763.JPG,postmodern
2118_446px-Savior_on_blood_from_canal.jpg,russian_revival
2785_475px-Place_de_l%27Europe_658.JPG,art_deco
698_450px-McLeod_Building.JPG,chicago_school
222_450px-Reliance_Building%2C_Chicago%2C_Illinois_%28November_2005%29.jpg,chicago_school
2205_450px-Edifice_Aldred_01.jpg,art_deco
3497_799px-2007-07-27_Franz%C3%B6sischer_Dom_Berlin.jpg,baroque
415_800px-PMAGDALENA.jpg,tudor_revival
3452_Old_Governor%27s_Mansion_%28Baldwin_County%2C_Georgia%29.jpg,greek_revival
912_800px-Hamm_Building.jpg,beaux_arts
3214_800px-Palacio_de_Bellas_Artes_2012-09-15_18-29-21.jpg,art_deco
4155_800px-Budape%C5%A1%C5%A5_1347.jpg,art_nouveau
513_Fachada_de_la_Caterdal_de_M%C3%A9xico.jpg,colonial
international.59.jpg,international
186_800px-Boston_State_House.JPG,palladian
1016_Seven_Gables_Building.jpg,tudor_revival
350_499px-Dixie_Cup_20090904.jpg,novelty
3117_600px-Nancy%2C_immeuble_52_cours_L%C3%A9opold.JPG,art_nouveau
4352_450px-Cathedral_of_the_Holy_Trinity_-_Quebec_City_13.jpg,palladian
4971_665px-Casa_Esquerre.JPG,art_deco
02_0020.jpg,gothic
4388_453px-Church_of_the_Merciful_Saviour_in_Kuskovo_14.jpg,baroque
greek.209.jpg,greek_revival
4732_799px-Russie_-_Moscou_-_place_rouge_eglise_de_kazan_icone_sainte_vierge.jpg,russian_revival
4229_800px-Budai_Vigad%C3%B3_%2812221._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_5.jpg,art_nouveau
1867_400px-Metlife_Building.JPG,international
72_800px-Overzicht_voorzijde_-_Eindhoven_-_20357094_-_RCE.jpg,novelty
718_450px-193_Princes_Street_2222_83.JPG,edwardian
3976_800px-Baischstr_0.jpg,art_nouveau
1684_800px-San_Xavier_del_Bac_Mission%2C_Tucson%2C_Arizona.jpg,colonial
1542_421px-All_Saints_Church_in_Krasnoe_Selo_19.jpg,russian_revival
3914_450px-02-spire.jpg,romanesque
300_789px-Braunschweig_Rizzi-Haus_von_Sueden_%282011%29.JPG,bauhaus
10_Mount_Clemens_Craftsman.jpg,american_craftsman
589_800px-Bologna-santostefano01.jpg,romanesque
46_800px-Former_State_Savings_Bank_of_NSW_and_Commonwealth_Bank_on_the_corner_of_Belmore_and_Lorne_Streets_in_Junee_%284%29.jpg,georgian
4942_800px-Khafre%27s_Pyramid_2010_closeup.jpg,ancient_egyptian
5017_800px-Entry_portico.jpg,palladian
514_575px-Seattle_-_Joshua_Green_Building_pano_01.jpg,chicago_school
2_486px-Drzwi_wejsciowe_do_oranzerii_lancut_p.jpg,greek_revival
1124_800px-FacadeSanCrisCathedral02.JPG,colonial
4682_800px-Exterior_of_%C3%89glise_du_Val-de-Gr%C3%A2ce_015.jpg,baroque
1_800px-1400-kenyon-avenue-onk-tn1.jpg,american_foursquare
1822_410px-Fachada_de_la_Casa_Gallardo.jpg,art_nouveau
2_506px-Prospetto_chiesa_SS._Annunziata_%28Cam._Inf.%29.JPG,romanesque
106_716px-Sopot%2C_Krzywy_Domek_-_fotopolska.eu_%2819444%29.jpg,novelty
greek.257.jpg,greek_revival
5008_800px-Petit_Trianon_-_Fa%C3%A7ade_nord_-_2.jpg,palladian
904_800px-Gamma_Phi_Beta_Sorority_House_%28Eugene%2C_Oregon%29.jpg,tudor_revival
2183_800px-Henderson_House_Lake_City01.jpg,queen_anne
849_800px-431_S_Highland_Court_Montgomery_July_2009.jpg,queen_anne
1467_800px-Otto_Wagner._Am_Steinhof_0088.JPG,art_nouveau
2131_800px-Rialto_Montreal.jpg,beaux_arts
113_800px-1581-1585_Docteur-Penfield_Avenue%2C_Montreal_%2802%29.jpg,georgian
869_725px-Valaam_TransfigurationChurch2.jpg,russian_revival
3578_800px-Parochialkirche_1.jpg,baroque
fwedfwedf.jpg,russian_revival
1672_800px-Exterior_of_the_Mission_Xavier_del_Bac.jpg,colonial
international.192.jpg,international
2503_573px-COLLECTIE_TROPENMUSEUM_Villa_Isola_aan_de_Lembangweg_bij_Bandoeng_TMnr_60026637.jpg,colonial
2113_650px-John_M._Armstrong_House.jpg,queen_anne
725_800px-ROM_view_looking_southeast.jpg,deconstructivism
international.157.jpg,international
1307_800px-1103-oak-knoxville-tn1.jpg,queen_anne
08_0037.jpg,georgian
818_450px-Armazens_Cunhas_%283578378112%29.jpg,art_deco
970_800px-Klehm_House_5.jpg,tudor_revival
786_800px-Viseu_-_Edif%C3%ADcio_Art_D%C3%A9co_%282%29.jpg,art_deco
3883_800px-Berlin_Babylon_2005.jpg,art_deco
180_400px-2010-03-03_1856x2784_chicago_chicago_building.jpg,chicago_school
911_600px-Valaam_GephsimanskiySketeChurch.jpg,russian_revival
1373_800px-Broock_Herrenhaus_Parkseite.jpg,tudor_revival
335_800px-303_West_Tuskeena_Street_Wetumpka_Sept10.jpg,american_craftsman
4892_800px-LucKhafre%27s_Pyramid.jpg,ancient_egyptian
138_799px-Sakkara_10.jpg,ancient_egyptian
5677_800px-Kaskenkatu_4%2C_Hjorten-Kalven%2C_Turku.jpg,art_nouveau
416_800px-Hamilton_City_Hall_in_Hamilton%2C_Ontario%2C_from_Commonwealth_Square.jpg,international
1272_800px-SanPabloMitlaFacade2.JPG,colonial
4712_800px-The_Kazan_Cathedral.jpg,russian_revival
3978_800px-Karlsruhe_Baischstrasze.jpg,art_nouveau
5764_800px-%D0%92%D1%83%D0%BB._%D0%9A%D1%96%D1%80%D0%B0%D0%B2%D0%B0%2C_11_-_2.JPG,art_nouveau
1690_638px-Beatrice%2C_Nebraska_803_N_11_St_from_NE_1.JPG,queen_anne
4871_446px-Real_Fuerza_Fortres%2C_Havana.jpg,colonial
376_Mud_Cat_of_Dunnville%2C_ON%2C_Canada.JPG,novelty
13_King%27s_Chef.jpg,novelty
4840_450px-One_Shell_Plaza_Bank_of_America_Center.jpg,postmodern
5770_450px-Torun_Building_XIII.JPG,art_nouveau
226_Building_in_Groningen2.jpg,deconstructivism
263_800px-Catedral_de_Aguascalientes_Virgen_de_la_Asunci%C3%B3n.jpg,colonial
117_466px-Catedral_de_Alejandro_Nevsky%2C_Tallin%2C_Estonia%2C_2012-08-05%2C_DD_05.JPG,russian_revival
greek.153.jpg,greek_revival
2542_600px-Paris%2C_118_rue_R%C3%A9aumur_-_Fa%C3%A7ade.jpg,art_nouveau
4673_800px-Paris%2C_Val_de_Gr%C3%A2ce.jpg_02.JPG,baroque
4723_800px-BE-blankenberge-Palais_du_Comte_Jean-erfgoed-45058-3.jpg,art_deco
international.129.JPG,international
greek.226.JPG,greek_revival
2884_800px-Sixth_Street_West_836%2C_Bloomington_West_Side_HD.jpg,queen_anne
1043_800px-Karlsplatz1.JPG,art_nouveau
1954_Pantokrator_kerk_Nesebar.jpg,byzantine
285_800px-Freytag_%26_Berndt_0221.JPG,art_nouveau
2540_800px-Meidoum4.jpg,ancient_egyptian
19_800px-Beatrice%2C_Nebraska_602_N_11_St.JPG,american_craftsman
4674_Clifton_Hill_House.jpg,georgian
2650_600px-La_Maison_Bleue_-_Angers_-_20110119.jpg,art_deco
2121_800px-Salem_Old_Granite_Courthouse.JPG,greek_revival
6141_682px-Bielsko-Bia%C5%82a%2C_Nadbrze%C5%BCna_2.jpg,art_nouveau
158_800px-White_Castle_Detroit.JPG,novelty
391_800px-Vegreville_pysanka_August_2008.jpg,novelty
2621_466px-Ostojenka_39_Art_Nouveau.jpg,russian_revival
1350_448px-Big_Merino%2C_Goulburn%2C_Moondyne.jpg,novelty
4295_800px-Iglesia_de_San_Pedro_de_Atacama%2C_Antofagasta%2C_Chile_01.jpg,colonial
4626_800px-Venedig_Dogenpalast_Hof_2.JPG,byzantine
4490_800px-Fortaleza_de_Santa_Cruz_04.jpg,colonial
3192_800px-CourtofAppealsPano.jpg,greek_revival
international.102.jpg,international
540_800px-Venezia_-_Chiesa_di_S.Marziale.JPG,baroque
131_800px-Manoir_Globensky_3.JPG,georgian
306_800px-Rizzi-Haus_Braunschweig.jpg,bauhaus
4655_796px-Carlo_Ponti_Venezia_11.jpg,byzantine
2557_800px-Snohomish%2C_WA_-_119_Cedar_03.jpg,queen_anne
greek.290.jpg,greek_revival
4815_400px-CrystalCathedralPoortBuiten.JPG,postmodern
360_800px-Piramida_Dzesera.jpg,ancient_egyptian
152_800px-Lucy_from_side_aged_colorized.jpg,novelty
5768_800px-Miensk_Marksa_01.jpg,art_nouveau
6212_800px-Bristol_Hotel%2C_Warsaw%2C_Poland.JPG,art_nouveau
344_800px-125-glenwood-onk-tn1.jpg,american_craftsman
145_450px-Torre_Telecom.JPG,postmodern
123_800px-Wigwam_Motel%2C_Rialto%2C_CA_04462u_edit.jpg,novelty
1073_800px-Mistra_11.jpg,byzantine
623_800px-Whitney_Museum_of_American_Art.JPG,bauhaus
2803_800px-Alberta_iel%C4%81_4_20120728-02.JPG,art_nouveau
1357_491px-Simms_Building_Albuquerque.jpg,international
1117_800px-Grant_County_Jail_and_Sheriff%27s_Residence.jpg,tudor_revival
359_800px-Djoser_pyramid_%28close_up_view%29._Saqqara%2C_Egypt%2C_North_Africa.jpg,ancient_egyptian
4922_Chatsworth_House_-_South_elevation%2C_lawn_and_fountain._-_geograph.org.uk_-_1217502.jpg,georgian
international.81.jpg,international
1563_800px-IWMN.jpg,deconstructivism
5272_800px-FrontageStonEaston.jpg,georgian
443_800px-Third_Railroad_Station%2C_Andover_MA.jpg,queen_anne
789_800px-Cine-Teatro_de_Sobral_de_Monte_Agra%C3%A7o.jpg,art_deco
220_Reliance_building.jpg,chicago_school
260_800px-Dresden_Ufa_Cinema_Center.jpg,deconstructivism
5386_800px-Art_Deco_with_elephants_Belfast.jpg,art_deco
864_800px-Giza._Pyramid_of_Khafre_and_Sphinx.jpg,ancient_egyptian
2230_800px-Henry_Klindt_House.JPG,queen_anne
252_698px-Braunschweig_Naturhistorisches_Museum_Eingang_%28SNHM_BS%29.JPG,bauhaus
4725_800px-BE-blankenberge-Palais_du_Comte_Jean-erfgoed-45058-4.jpg,art_deco
208_800px-Jerome_School_22.jpg,american_craftsman
2842_750px-St._Luke%27s_College_of_Nursing.jpg,art_deco
2352_598px-52-54_8th_Avenue_Park_Slope.jpg,queen_anne
5229_747px-Bulevardi_30.jpg,art_nouveau
1407_800px-Dr._Nincehelser_House.jpg,queen_anne
1302_783px-Prodromos-2.jpg,byzantine
416_800px-Gibeau_Orange_Julep02.JPG,novelty
greek.279.JPG,greek_revival
517_800px-Victor_E._Wilson_house_from_NE.jpg,queen_anne
139_450px-Masonic_Temple%2C_Mechanicsburg%2C_blue_sky.jpg,american_craftsman
240_800px-Clemens_House_-_Grants_Pass_Oregon.jpg,american_craftsman
02_0046.jpg,gothic
2325_450px-Pyramide1.jpg,ancient_egyptian
international.122.jpg,international
4059_449px-F%C3%B6ldtani_Int%C3%A9zet_%281231._sz%C3%A1m%C3%BA_m%C5%B1eml%C3%A9k%29_4.jpg,art_nouveau
2792_450px-Alberta_iela_2a03.JPG,art_nouveau
3692_657px-Versoehnungskirche_Leipzig_Gohlis.jpg,art_deco
282_800px-Elizabeth_Arden_Building-3.jpg,georgian
55_AscentAtRB.jpg,deconstructivism
199_450px-20070530_Gage_Building.JPG,chicago_school
2908_800px-United_States_Capitol_from_west_2011.jpg,palladian
3112_800px-Sahoure6.JPG,ancient_egyptian
1777_Supreme_Court_of_Canada.jpg,art_deco
118_800px-Basilica_of_Bom_Jesus_Goa_View_2.JPG,baroque
2826_800px-Second_Street_East%2C_212%2C_East_Second_Street_HD.jpg,queen_anne
2630_800px-George_H._Vehslage_House.jpg,queen_anne
1737_800px-Oulujoki_Church_20060613.JPG,art_nouveau
498_800px-Highland_Avenue_South%2C_413%2C_Elm_Heights_HD.jpg,american_craftsman
262_Cyrus_tomb.jpg,achaemenid
1480_Cementerio_de_Saldungaray-_Bs._As..jpg,art_deco
1002_800px-Walker-Klinner_Farm_Feb_2012_02.jpg,queen_anne
3217_800px-Bellas_Artes_Mexico_City.jpg,art_deco
9_450px-Tour_LVMH_a_New_York.jpg,deconstructivism
4626_800px-Finanzbeh%C3%B6rde_Hamburg_006.jpg,art_deco
greek.312.jpg,greek_revival
328_800px-Saqqara_-_Pyramid_of_Djoser_-_closeup.JPG,ancient_egyptian
4316_800px-Berlin_-_Beisheim-Center_1.jpg,postmodern
greek.155.JPG,greek_revival
greek.160.JPG,greek_revival
825_394px-Venezia_-_Chiesa_delle_Cappuccine.jpg,baroque
1342_BigOrange_Gayndah.jpg,novelty
5250_800px-Abtei-Heisterbach-1900.jpg,romanesque
508_Monastery_of_Hosios_Loukas_exterior_1.jpg,byzantine
0_800px-Foor-Alspach_House.jpg,american_foursquare
2124_800px-Maison-JMC.jpg,art_deco
593_800px-BridgewaterLoddonBridgeHotel.JPG,art_deco
731_800px-Seattle_-_1241_18th_Ave_E.jpg,american_craftsman
1772_799px-Oulun_Suomalaisen_Yhteiskoulun_lukio_20100109.JPG,art_nouveau
586_800px-Mansfield_Commercial_Hotel_001.JPG,art_deco
37_MK-Frankfurt-Liebfrauenberg-2005-b.jpg,baroque
1511_800px-HULL_BLOCK_2012-10-23_20-13-52.jpg,edwardian
202_800px-Braunschweig_Nordzucker.jpg,bauhaus
greek.186.jpg,greek_revival
1164_800px-Sheridan_Drive_837%2C_Sullivan_House%2C_Vinegar_Hill_HD.jpg,tudor_revival
765_800px-Royal_Ontario_Museum_%282982380602%29.jpg,deconstructivism
4239_562px-Berlin%2C_Mitte%2C_Neue_Schoenhauser_Strasse_19%2C_Wohn-_und_Geschaeftshaus.jpg,art_nouveau
543_800px-First_Street_East%2C_807%2C_Elm_Heights_HD.jpg,american_craftsman
40_800px-C._K._Henry_Building.jpg,chicago_school
568_800px-Park_Avenue_South%2C_523%2C_Elm_Heights_HD.jpg,american_craftsman
718_800px-Martin_Luther_King%2C_Jr._Memorial_Library.jpg,bauhaus
02_0106.jpg,gothic
898_800px-St_Anthony_Park_Branch_Library.jpg,beaux_arts
1251_800px-Park_Plaza_Hotel_Westminster_Bridge_London.jpg,edwardian
1276_800px-Esquina_Edificio_del_Arq._Virasoro_4.JPG,art_deco
3061_533px-51_Astor_Place_from_East_8th_Street.jpg,postmodern
international.76.JPG,international
2592_449px-The_Yud%2C_Contemporary_Jewish_Museum.jpg,deconstructivism
730_449px-Persepolis_24.11.2009_13-11-45.jpg,achaemenid
1227_450px-Big_Pineapple%2C_Gympie%2C_Queensland.jpg,novelty
greek.116.jpg,greek_revival
3091_800px-Toko_merah_Kota_Tua.JPG,colonial
1546_Studentersamfundet_i_Trondhjem%2C_front.jpg,art_deco
162_800px-Szil%C3%A1gyi_Erzs%C3%A9bet_Gimn%C3%A1zium_Budapest_01_View_East_2010_07.jpg,bauhaus
4975_800px-Les_Invalides_3.jpg,baroque
1427_800px-Frank_Cable_House.jpg,queen_anne
1212_800px-Indiana_Avenue_North_201%2C_IU_International_Programs%2C_North_Indiana_Avenue_HD.jpg,tudor_revival
541_800px-Anheuser-Busch_Building%2C_Van_Buren%2C_Arkansas.jpg,chicago_school
2473_450px-Qu%C3%A9bec_-_Capitole.jpg,beaux_arts
3736_800px-Dahshur_-_Red_Pyramid_from_road.JPG,ancient_egyptian
2634_Ch%C3%A2teau_Dufresne_%281918-1922%29.jpg,beaux_arts
311_800px-Braunschweig_fg01.jpg,bauhaus
858_800px-Franz_Botschaft_1.jpg,art_nouveau
5968_450px-Fiscal_Court_Building_in_Louisville.jpg,art_deco
1369_738px-Schloss_Broock_Marstall.jpg,tudor_revival
02_0011.jpg,gothic
greek.82.jpg,greek_revival
2535_800px-Meidoum038.jpg,ancient_egyptian
2091_588px-Foss_House.jpg,queen_anne
1556_800px-John_Kenneth_Leveson_Ross_House_10.jpg,edwardian
greek.240.jpg,greek_revival
1058_799px-Wien_U-Bahn-Station_Karlplatz_-_Otto-Wagner-Pavilion_2.JPG,art_nouveau
1339_400px-Alexandrov-church-serafim.jpg,russian_revival
858_Adams-House%2C_c.1890.jpg,queen_anne
greek.268.JPG,greek_revival
greek.104.jpg,greek_revival
greek.57.jpg,greek_revival
221_530px-Buenos_Aires_Reserva_Ecol%C3%B3gica.jpg,postmodern
1928_725px-Murphy-Sheldon_house_from_N_1.JPG,queen_anne
3975_454px-Karlsruhe_Christuskirche_02.jpg,art_nouveau
120_600px-Sakkara_02a.jpg,ancient_egyptian
4609_800px-Hh-Stormarnhaus.jpg,art_deco
2108_651px-Noyes_House.jpg,queen_anne
1885_800px-AllstreamCentre.jpg,art_deco
international.108.jpg,international
1942_800px-Walden_House_-_West_Linn_Oregon.jpg,queen_anne
153_800px-Hejmdal_-_Kr%C3%A6ftpatienternes_Hus_2.jpg,deconstructivism
757_800px-Cashmere%2C_WA_-_Cottage_Avenue_Historic_District_09.jpg,american_craftsman
2815_Basilique-st-marc.JPG,byzantine
6349_800px-Szczecin_-_Stettin_-_%28PL%29_-_Hafen_%28tone-mapping%29.jpg,art_nouveau
2410_800px-Flickr_-_archer10_%28Dennis%29_-_Egypt-12B-091.jpg,ancient_egyptian
501_800px-Chiesa_di_San_Barnaba_in_Venice_2.JPG,baroque
2277_800px-GuentherZ_2013-06-01_0322_Wien09_Bertha-Zuckerkandl_Weg_Zaha-Hadid-Haus_mit_SEG-Steg.JPG,deconstructivism
44_600px-Overzicht_voorgevel_-_Heerlen_-_20349660_-_RCE.jpg,international
1779_467px-Church_of_Spas_in_Klazma02_by_shakko.jpg,russian_revival
2790_800px-Gum_Front.jpg,russian_revival
3145_745px-Clemenskirche_K%C3%B6ln-M%C3%BClheim_Haus_M%C3%BClheimer_Ufer_1.jpg,baroque
1581_683px-Zarizyno_Kirche.jpg,russian_revival
2335_Pitsunda_Cathedral.jpg,byzantine
4318_800px-WTMTL_T50_IMG_2503.JPG,palladian
1832_600px-Casa_Gallardo_-_01.jpg,art_nouveau
international.91.jpg,international
greek.41.jpg,greek_revival
1484_403px-Kirche_Jaroslawl_IMG_0011.jpg,russian_revival
1293_450px-San_b_2.JPG,baroque
2004_Summerville_House_%28Umatilla_County%2C_Oregon_scenic_images%29_%28umaDA0001%29.jpg,queen_anne
3850_800px-Fa%C3%A7ade_Mus%C3%A9e_de_l%27%C3%89cole_de_Nancy.jpg,art_nouveau
385_450px-LaSalle_Hotel_in_South_Bend.jpg,chicago_school
2043_800px-Charles_and_Anna_Drain_House_%28Drain%2C_Oregon%29.jpg,queen_anne
291_800px-Te_Koraha_04.JPG,tudor_revival
89_442px-Catedral_de_Alejandro_Nevsky%2C_Tallin%2C_Estonia%2C_2012-08-05%2C_DD_16.JPG,russian_revival
1229_Prio_church.jpg,russian_revival
greek.167.jpg,greek_revival
59_450px-Hotel_Las_Naciones.JPG,postmodern
2281_800px-GuentherZ_2013-06-01_0326_Wien09_Bertha-Zuckerkandl_Weg_Zaha-Hadid-Haus.JPG,deconstructivism
37_800px-1600-1608_15th_Avenue_South_Birmingham_Dec_2012.jpg,american_foursquare
2_800px-Colonial_Mansion_Lancaster_PHMC.JPG,colonial
1672_453px-Moscow%2C_Archangel_Michael_church_%281%29.jpg,russian_revival
1020_450px-20_Fenchurch_St_January_2013.JPG,postmodern
5285_800px-Paris_-_Basilique_Notre-Dame_des_Victoires_%28fa%C3%A7ade%29.JPG,baroque
730_800px-Seattle_-_4866_Beach_Dr._SW_03.jpg,american_craftsman
2136_800px-Vitra_fire_station%2C_full_view%2C_Zaha_Hadid.jpg,deconstructivism
500_623px-Karl-Borrom%C3%A4us-Kirche_Vorderansicht.jpg,art_nouveau
1098_800px-Delta_Kappa_Epsilon_Fraternity_House%2C_DePauw_University.jpg,tudor_revival
3060_452px-Astor_Place_2013.jpg,postmodern
830_Mus%C3%A9e_Royal_de_l%27Ontario.jpg,deconstructivism
899_800px-Thomas_G._Jones_House_01.jpg,queen_anne
02_0124.jpg,gothic
383_800px-Hoffman_and_LaSalle_Hotels_in_South_Bend.jpg,chicago_school
4483_800px-Palacio_Legislativo-La_Plata.JPG,beaux_arts
1445_Bristol_and_Exeter_House.jpg,tudor_revival
4753_800px-Boudoir_au_Hameau_de_la_Reine_%281%29.jpg,palladian
854_670px-Bridgeport_9.jpg,queen_anne
792_752px-HotelEdenTagSmCrop.jpg,art_deco
373_517px-2009-0521-Boissevain-TtheT.jpg,novelty
1273_800px-East_Broad_Street_Commercial_Building.jpg,tudor_revival
4471_600px-Moscow_ChurchStJohnBaptist_podBorom4.jpg,baroque
2872_800px-Second_Street_East%2C_1100%2C_Elm_Heights_HD.jpg,queen_anne
2080_450px-Sault_Ste_Marie_Courthouse_4.JPG,beaux_arts
79_800px-Maison_Famille_Alepin_003.jpg,american_foursquare
international.160.jpg,international
4430_499px-N_Basmannaya_11_May_2010_04.jpg,baroque
greek.315.jpg,greek_revival
2838_800px-St_Marks_Basilica_1_%287236205690%29.jpg,byzantine
3169_800px-Clemenskirche_K%C3%B6ln-M%C3%BClheim_M%C3%BClheimer_Ufer.jpg,baroque
161_450px-St._Louis_-_Chemical_Bldg.JPG,chicago_school
1394_800px-Axton-Fisher_Tobacco_Company_Warehouse.jpg,beaux_arts
3201_800px-San_Ciriaco-Ancona.JPG,romanesque
4748_800px-Hameau_de_la_Reine%2C_boudoir_01.jpg,palladian
3322_800px-Image-Vue_de_Mexico_DSCN0315.JPG,art_deco
3834_800px-Villa_Les_Glycines_Saurupt_Nancy_11-06-2006.jpg,art_nouveau
1885_800px-Eglise_Saint_Georges_ou_Rotonde.JPG,byzantine
236_449px-PBC-2.jpg,international
869_College_of_Arms%2C_London%2C_EC4_-_geograph.org.uk_-_267607.jpg,edwardian
581_800px-Broadford_Commercial_Hotel.JPG,art_deco
1831_673px-Casa_Gallardo_%28Madrid%29_01.jpg,art_nouveau
20_800px-Hampton_Park_Terrace_house_example1.jpg,american_foursquare
1313_800px-800-deery-knoxville-tn1.jpg,queen_anne
6055_800px-Poznan%2C_Kamienica_ul._Kwiatowa_8_%C5%81%C4%85kowa_15.jpg,art_nouveau
3240_800px-Palacio_de_las_Bellas_Artes_%28Mexico_City%29.jpg,art_deco
1422_800px-Blomenburg_Hof.JPG,tudor_revival
2347_799px-Giseh_16.jpg,ancient_egyptian
5844_800px-Katowice_-_Teatr_%C5%9Al%C4%85ski_im._St._Wyspia%C5%84skiego_01.jpg,art_nouveau
5146_800px-Braunschweig_Brunswick_Okerburg_Westen_%282006%29.JPG,romanesque
1311_450px-Big_golfball_Gold_Coast.jpg,novelty
5079_587px-Invalides_2007_03_11.jpg,baroque
1950_757px-Casa_de_los_Lagartos_%28Madrid%29_09.jpg,art_nouveau
1201_800px-Palmerston_North%2C_Square_Edge.jpg,art_deco
756_800px-SydneyMuseumContemporaryArt_gobeirne.jpg,art_deco
734_800px-Seattle_-_1514_Fourth_Ave_N_01.jpg,american_craftsman
2585_800px-Ferguson%27s_Folly_Saint_H%C3%A9lyi_J%C3%A8rri_a.jpg,art_deco
1559_718px-St._John%27s_Episcopal_Church.JPG,palladian
392_400px-First_Canadian_Place_%281%29.jpg,international
6103_800px-D.H._Feniks_1.JPG,art_nouveau
4340_734px-Berlin%2C_Tiergarten%2C_Potsdamer_Platz%2C_Beisheim_Center_01.jpg,postmodern
1243_800px-TocumwalBigCod.JPG,novelty
3997_796px-Casa_de_la_Cultura_Buenos_Aires.jpg,beaux_arts
international.50.JPG,international
92_Praag_Ginger_and_Fred_2005_07_26.JPG,deconstructivism
2225_800px-Menkaures_Pyramid_Giza_Egypt.jpg,ancient_egyptian
3100_749px-National_Museum_of_Modern_Art_Kyoto_2010.jpg,postmodern
1929_800px-File-San_ingancia_de_valasco2.JPG,colonial
5875_800px-Broken_Bow%2C_Nebraska_920_S_D_Street.JPG,art_deco
118_800px-UNLA_Cine_Tita_Merello_y_fuente.jpg,postmodern
4576_800px-ESA_Wandelhalle_Bild04.jpg,art_nouveau
2078_800px-Sault_Ste_Marie_Courthouse_5.JPG,beaux_arts
277_800px-M%C3%BCnchen_-_BMW-World.JPG,deconstructivism
3176_800px-Fachada_de_Bellas_Artes.JPG,art_deco
3428_450px-Edificac%C3%A3o.jpg,baroque
4398_656px-Moscow_Kuskovo_Church%26BT3.jpg,baroque
42_800px-Broomfield_Rowhouse_from_SW_2.JPG,american_craftsman
644_800px-Newton_house_%28Sioux_City%29_from_NW_1.JPG,american_craftsman
303_800px-Pyramide_%C3%A0_degr%C3%A9_dj%C3%A9ser.JPG,ancient_egyptian
1335_436px-Big_Rocking_Horse.jpg,novelty
835_800px-Tachar_Persepolis_Iran.JPG,achaemenid
2005_800px-File-San_ingancia_de_valasco2.JPG,colonial
3021_800px-Barranquilla_d%C3%A9co.jpg,art_deco
1187_800px-University_Street_East%2C_630%2C_Bungalow_HD.jpg,tudor_revival
3737_800px-Dahshur_RedPyramid_Egypt_2007feb1-22_byDanielCsorfoly.JPG,ancient_egyptian
1336_408px-LichtentalerPfarrkirche060128.jpg,baroque
2120_800px-Marche_St-Jacques_Montreal.JPG,art_deco
4050_800px-Touro_Synagogue_Newport_Rhode_Island.jpg,palladian
630_800px-John_B._Lindale_House_%26_Farm%2C_24_South_Main_Street%2C_Magnolia%2C_Kent_County%2C_DE.jpg,queen_anne
greek.77.jpg,greek_revival
3221_669px-St-Maria-vom-Frieden-K%C3%B6ln-003-Fassadendetails.JPG,baroque
1269_445px-Big_Orange.jpg,novelty
5219_800px-BiescasBardaixi-StSadurni-3187sh.jpg,romanesque
02_0129.jpg,gothic
1060_800px-Poplar_Forest7.jpg,palladian
1595_800px-Brandenburger_Tor_DRI_filtered.jpg,greek_revival
2662_800px-Riga_%2813.08.2011%29_054.JPG,art_nouveau
161_800px-BOONE_HALL_PLANTATION.JPG,palladian
3633_799px-Jefatura_de_Gobierno-Buenos_Aires.jpg,beaux_arts
1667_450px-Valdaysky_Monastery_30.jpg,byzantine
11_800px-Torringford_Street_Historic_District_Johanthan_Kelsey_house.jpg,colonial
4106_480px-Vatican_Obelisk_St_Peter%27s_Square.jpg,baroque
514_761px-Frank_House_%28Kearney%2C_Nebraska%29_from_N_1.JPG,queen_anne
1121_588LuccaDuomo.JPG,romanesque
4005_799px-Drayton_Hall%2C_rear_view.jpg,palladian
638_656px-Balmoral_Hotel_in_Edinburgh.jpg,edwardian
4694_450px-PPG_Place_Pitt_04.JPG,postmodern
greek.292.jpg,greek_revival
17_800px-Heerlen_Kerk_en_Glaspaleis.jpg,international
562_800px-Victoria_Hall%2C_Westmount_5.JPG,tudor_revival
2533_800px-Seattle_-2622_Franklin_E_02.jpg,queen_anne
2807_800px-Sixth_Street_West_1119%2C_Bloomington_West_Side_HD.jpg,queen_anne
02_0044.jpg,gothic
743_557px-Maison_du_Festival_Rio_Tinto_Alcan.jpg,chicago_school
502_800px-San_Barbana%2C_Venecia.JPG,baroque
2067_800px-Bahnhof_Hoenheim.jpg,deconstructivism
50_800px-Vitebsk-blagoveschcerkov.jpg,byzantine
2092_800px-Michael_Scanlan_House.jpg,queen_anne
greek.76.jpg,greek_revival
719_800px-%C3%89difice_Brunet_1.JPG,chicago_school
712_800px-VerSeidAG_Krefeld.jpg,bauhaus
1514_800px-Aultman_House.JPG,queen_anne
greek.98.jpg,greek_revival
3772_800px-Iglesia_de_Salcaj%C3%A1_1524_b.jpg,colonial
2516_800px-341SFEC_LONDON-20070917.JPG,georgian
greek.78.jpg,greek_revival
international.144.JPG,international
